#,Customer/Vendor Code,Customer/Vendor Name,Export/Import,PD/CHA,BP Reference No.,Posting Date,Due Date,Document Date,Internal Number,Document Number,E/IR,ER/IR No,Membership Number,Previous Receipt No,Shipper Address,Tracking Number,Order Number,Pay to,NoP,Gross Comm. UOM,Gross Wt,U_NWeight,Net Comm. UOM,IEC No,PD Account,MAWB No,HAWB No,Shipment Type,Document Total,Document Currency,ExporterCode,ExporterName,CHA No,CHB Nm-PD,CHB Cd-PD,Item/Service Description,Row Total,AddSerChrg,Weight,Value,Commodity,NetWt,Total Tax,Rounding Diff. Amount,Taxable Amt,Control Account,CGST Amt @ 9%,SGST Amt @ 9%,IGST Amt @ 18%,SacCode,Irn Number,Receipt No,Cheque No
69364,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,28/04/2023,28/05/2023,28/04/2023,2886005,263733,ER No,11945,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9620422,R1-JE9010B,1,Kgs,0.32,,CARAT,AAQFN4016M,PD-0579,17658875891,4562,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,265000.14,CUT AND POLISHED DIAMOND,1.800000 CARAT,198,0,1100,1040201014,99,99,0,996719,f3abb6a75877b10e05a363076b354dcb17ff4dc9267d5c9ff17371aa301d3b4a,251338,
69399,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/08/2023,08/09/2023,09/08/2023,3370697,313211,ER No,3615,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3075465,R1-JE9010B,1,Kgs,0.74,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346740072,IPS/K004053,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,122150.95,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","16.660000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,de3479cc51f01f4aa723a347f071bc5d2377fd5521d3d95cc3253b8f935389a5,,
69554,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,09/05/2023,08/06/2023,09/05/2023,2997144,268579,ER No,3475,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9884438,R1-JE9010B,1,Kgs,0.78,,CARAT,AAQFN4016M,PD-0579,02345064294,1154,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,46397.39,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,2.450000 CARAT,198,0,1100,1040201014,99,99,0,996719,e889fbf66d3a59cf8bc586978052367019bd30517da3baf8c419115d510e97f2,251687,
69699,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,31/05/2023,30/06/2023,31/05/2023,3080510,279853,ER No,15249,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1394522,R1-JE9010B,1,Kgs,0.72,,CARAT,AAQFN4016M,PD-0579,16055930276,99013750525,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,489001.53,CUT AND POLISHED DIAMOND,18.620000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,2cff199668b46f7781940b2c696c47c6c3909ef9946eacb33439f2176f6e6e21,252793,
69745,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,17/04/2023,17/05/2023,17/04/2023,2867433,257211,ER No,6216,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9333097,R1-JE9010B,4,Kgs,12.26,,CARAT,AAQFN4016M,PD-0579,12553808473,99013742003,NORMAL,1770,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1500,0,0,14905010.59,CUT AND POLISHED DIAMOND,267.860000 CARAT,270,0,1500,1040201014,135,135,0,996719,19fddef14244ae473fb2d3bc63b7a936e054ff2244e63d1900cf9c4210b44abf,250919,
69751,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,24/06/2023,24/07/2023,24/06/2023,3139759,291537,ER No,9857,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1969785,R1-JE9010B,1,Kgs,0.55,,CARAT,AAQFN4016M,PD-0579,02346111424,2658,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,16285.83,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,1.180000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,75fe433daeb9b755fd7099a2a42c322e2efb819cbd17311e0e0dfbd0e679ea45,252795,
69776,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,31/08/2023,30/09/2023,31/08/2023,3495635,323661,ER No,12859,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3601109,R1-JE9010B,4,Kgs,11.18,,"CARAT,CARAT",AAQFN4016M,PD-0579,07461630612,,NORMAL,1357,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1150,0,0,15333955.38,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","369.680000 CARAT,CARAT",207,0,1150,1040201014,103.5,103.5,0,996719,8d5893b565a919fc0926999755f98dae7a016ed2118874caa99f3a71fb9a086d,,
69786,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,20/07/2023,19/08/2023,20/07/2023,3270021,304026,ER No,8338,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2573068,R1-JE9010B,1,Kgs,0.46,,"CARAT,CARAT",AAQFN4016M,PD-0579,16058729145,99013759489,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,506999.74,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","24.780000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,e9b1c40e01990b4eaff22c356c0aca6c4acec08bcb1eef6756933ef210b95cb8,254396,
69803,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,02/08/2023,01/09/2023,02/08/2023,3347194,309562,IR No,302794,M5112,,"EC5021/22,BHARAT DIAMOND BOURSE , BANDRA KURLA COMPLEX, BANDRA EAST , MUMBAI,,MUMBAI-400051 Maharashtra India",,7002113,R1-JE9010B,1,Kgs,0.6,,"CARAT,CARAT",AAQFN4016M,PD-0579,17683188593,34050465944,NORMAL,1770,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,750,0,685369,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS , CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","10.530000 CARAT,CARAT , 10.530000 CARAT,CARAT",135,0,1500,1040201014,135,135,0,996719,c43eaf6bfe9ca192d697bda0a80bd496eab409bc6b6d6238e2d563b98f35aee5,254541,
69819,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,28/04/2023,28/05/2023,28/04/2023,2886118,263839,ER No,12082,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9620113,R1-JE9010B,1,Kgs,0.91,,CARAT,AAQFN4016M,PD-0579,02344928601,IPS/K000863,NORMAL,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,325423.9,LAB. GROWN CPD,19.840000 CARAT,198,0,1100,1040201014,99,99,0,996719,524d9f4945a8c1e6bdf92c9949b1893f99423ff6204f31e016a7a0dcfc69fee1,251338,
70107,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/05/2023,02/06/2023,03/05/2023,2982823,265718,ER No,957,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9726406,R1-JE9010B,1,Kgs,2.97,,CARAT,AAQFN4016M,PD-0579,02345064213,IPS/K000963,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3030306.76,CUT AND POLISHED DIAMOND,68.770000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,fdcba8d4ddfbf7146f0ed603df9d59e9b5762eef187728f894f89cc69f69c860,251687,
70166,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,28/08/2023,27/09/2023,28/08/2023,3468789,322013,ER No,11537,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3516564,R1-JE9010B,3,Kgs,9.85,,"CARAT,CARAT",AAQFN4016M,PD-0579,07461630601,,NORMAL,1168,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,990,0,0,11377816.62,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","324.060000 CARAT,CARAT",178.2,-0.2,990,1040201014,89.1,89.1,0,996719,19d4590c7a2297257c7120e38ed6de4f899eab811015adca1e32201b87d6f4f9,255050,
70184,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/06/2023,22/07/2023,22/06/2023,3123448,290459,ER No,8787,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1925419,R1-JE9010B,1,Kgs,2.37,,CARAT,AAQFN4016M,PD-0579,02345892582,2579,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,5489493.84,CUT AND POLISHED DIAMOND,43.050000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,b8b4e0a55a6a3098cc665da0770ec2bb27c031a0a73b49e89660f6881acde11d,252795,
70276,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,22/08/2023,21/09/2023,22/08/2023,3412987,319265,ER No,8936,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3364176,R1-JE9010B,1,Kgs,2.7,,"CARAT,CARAT",AAQFN4016M,PD-0579,02346922444,4431,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,2004618.26,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","126.740000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,e857da675b1386ed4c9e16215418f9975a85f874ceb816d34b69443bad304a52,255050,
70298,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,07/07/2023,06/08/2023,07/07/2023,3236328,297716,ER No,2835,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2289838,R1-JE9010B,3,Kgs,7.18,,"CARAT,CARAT",AAQFN4016M,PD-0579,72471143026,99013757209,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,6834998.92,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","291.500000 CARAT,CARAT",149.4,-0.4,830,1040201014,74.7,74.7,0,996719,549304869159868d035e98610522648329a88e959ec2aba1eb98b8786df28f23,253685,
70312,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,31/08/2023,30/09/2023,31/08/2023,3495646,323672,ER No,12745,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3596814,R1-JE9010B,2,Kgs,4.48,,"CARAT,CARAT",AAQFN4016M,PD-0579,12556025336,6901,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,4732153.55,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","165.980000 CARAT,CARAT",142.2,-0.2,790,1040201014,71.1,71.1,0,996719,c4bda03b2a9c5bbebbe9ff21fa57057f1a89e7f711e39065a280e1faf6e780d0,,
70384,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,01/07/2023,31/07/2023,01/07/2023,3201557,294689,ER No,285,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2136856,R1-JE9010B,1,Kgs,0.93,,CARAT,AAQFN4016M,PD-0579,02346256630,IPS/K002861,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,260267.49,CUT AND POLISHED DIAMOND,9.570000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,7dfc82c004b6e6242d7d2157f8883d65935c9a0dd59ce2155e426843289d27bb,253685,
70409,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,27/06/2023,27/07/2023,27/06/2023,3165567,292629,ER No,10661,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2039877,R1-JE9010B,1,Kgs,4.22,,CARAT,AAQFN4016M,PD-0579,02346111461,2726,NORMAL,932,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,790,0,0,3341455.62,CUT AND POLISHED DIAMOND,106.630000 CARAT,142.2,-0.2,790,1040201014,71.1,71.1,0,996719,15c3afcc7828f96b1f00ebb650df1d442642f913aec2a7bb68f5bbb21fd8bdba,253228,
70435,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,13/07/2023,12/08/2023,13/07/2023,3253045,300387,ER No,5096,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2414918,R1-JE9010B,3,Kgs,7.95,,CARAT,AAQFN4016M,PD-0579,12554762072,8196,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,7479002.47,CUT AND POLISHED DIAMOND,169.820000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,c9157b1325322b43adee609f9d69e3fd4149c8bb6e6ed54fed8e504cbdfb9357,254396,
70438,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,18/05/2023,17/06/2023,18/05/2023,3006508,273431,IR No,297813,M5112,,"BC8012,BHARAT DIAMOND BOURSE G BLOCK,BANDRA KURLA COMPLEX BANDRA EAST,MUMBAI-400051 Maharashtra India",,5939320,R1-JE9010B,1,Kgs,1.25,,CARAT,AAQFN4016M,PD-0579,12554941504,7886955,RE-IMPORT,1298,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1100,0,0,594175,LAB. GROWN CPD,16.900000 CARAT,198,0,1100,1040201014,99,99,0,996719,9a15320ee5b12077774ca0c092e7e40c14d3c67d540c59f5333e628003c0f4f2,252793,
70659,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,28/04/2023,28/05/2023,28/04/2023,2886024,263752,ER No,12005,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9616470,R1-JE9010B,3,Kgs,6.31,,CARAT,AAQFN4016M,PD-0579,72470266884,99013744477,NORMAL,1392,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1180,0,0,6086002.23,CUT AND POLISHED DIAMOND,107.460000 CARAT,212.4,-0.4,1180,1040201014,106.2,106.2,0,996719,3efe4c222ca64a6040f893263b11596e51b2b42e7668e3f5364f3726b24d692e,251338,
70932,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,11/08/2023,10/09/2023,11/08/2023,3376424,314197,ER No,4483,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3133510,R1-JE9010B,4,Kgs,12.15,,"CARAT,CARAT",AAQFN4016M,PD-0579,72471156901,99013763401,NORMAL,1735,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1470,0,0,22875742.06,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","829.660000 CARAT,CARAT",264.6,0.4,1470,1040201014,132.3,132.3,0,996719,6ac437a4eba5d303f278edc7a3a266d63354c593866ded72a73e5c7251a6e21b,,
71456,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,05/07/2023,04/08/2023,05/07/2023,3230589,296213,IR No,301307,M5112,,"BC5010B2,MUMBAI - 400 004.,OPERA HOUSE,MUMBAI-400004 Maharashtra India",,6680065,R1-JE9010B,1,Kgs,1,,"CARAT,CARAT",AAQFN4016M,PD-0579,12554942543,7887762,RE-IMPORT,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,1029928,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","7.850000 CARAT,CARAT",135,0,750,1040201014,67.5,67.5,0,996719,ef263dca9755d115650ab47ef0cadb7ab04c054aa75867f19d7b979232f80727,253685,
71538,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,03/04/2023,03/05/2023,03/04/2023,2815110,250736,ER No,483,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9031525,R1-JE9010B,1,Kgs,2.32,,CARAT,AAQFN4016M,PD-0579,02344619024,0046,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3137432.6,CUT AND POLISHED DIAMOND,35.640000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,0d452349dd81b15d244bf1985f6bc1dd5d1d57387d4942549c1d608602fcf948,250860,
71587,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,21/08/2023,20/09/2023,21/08/2023,3405111,318726,ER No,8504,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3337614,R1-JE9010B,3,Kgs,9.07,,CARAT,AAQFN4016M,PD-0579,07461630586,,NORMAL,1215,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1030,0,0,11992511.72,CUT AND POLISHED DIAMOND,179.900000 CARAT,185.4,-0.4,1030,1040201014,92.7,92.7,0,996719,68f62378847e5ea303b3ef7819fa09c70ed2faf6fa1752bf9b7a2c06a5377a94,255050,
71740,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,04/08/2023,03/09/2023,04/08/2023,3353709,311124,ER No,1879,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2957774,R1-JE9010B,1,Kgs,0.66,,CARAT,AAQFN4016M,PD-0579,02346739991,3927,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,131928.62,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,6.040000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,258963bd227b592421b9e28ee8ff145cd11d15f7f6b48389d789589bb539e95e,254541,
71843,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,29/04/2023,29/05/2023,29/04/2023,2887514,264395,ER No,12432,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,9643899,R1-JE9010B,1,Kgs,2.5,,CARAT,AAQFN4016M,PD-0579,02344928623,IPS/K000882,NORMAL,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3302339.43,CUT AND POLISHED DIAMOND,34.640000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,0f948496f830ffe745ce5187feaad4e06c20ef8a5bebabcf2021b5b9a662db92,251338,
71946,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,08/08/2023,07/09/2023,08/08/2023,3367662,312636,ER No,3215,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3017616,R1-JE9010B,1,Kgs,0.6,,CARAT,AAQFN4016M,PD-0579,02346740035,IPS/K003984,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,38279.45,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,6.150000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,902ad68256beb81000f5784b95195aa227748ce11d7176d9b44197ac208394e0,254541,
72132,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,27/06/2023,27/07/2023,27/06/2023,3165578,292640,ER No,10694,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2043493,R1-JE9010B,1,Kgs,0.59,,CARAT,AAQFN4016M,PD-0579,02346111450,2732,NORMAL,979,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,0,0,7233409.12,CUT AND POLISHED DIAMOND,4.040000 CARAT,149.4,-0.4,830,1040201014,74.7,74.7,0,996719,2a0708d0125291ee4320791d8844fb1b5c324b721ef9edfbe3d5e84c47c618a9,253228,
72167,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,25/08/2023,24/09/2023,25/08/2023,3441800,321163,ER No,10655,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,3456983,R1-JE9010B,1,Kgs,0.61,,CARAT,AAQFN4016M,PD-0579,02346922503,IPS/K004540,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,52364.56,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,4.300000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,9f07f67bce96acba1d3aab7a37927c5a2cdab210aeef558fcaede0519c6a219a,255050,
72242,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,22/07/2023,21/08/2023,22/07/2023,3274489,304815,IR No,302071,M5112,,"DC4142A,BHARAT DIAMOND BOURSE BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,6847325,R1-JE9010B,1,Kgs,1.08,,"CARAT,CARAT",AAQFN4016M,PD-0579,72471684373,11015404199,RE-IMPORT,1569,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,830,500,0,5059160,"CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS , CUT AND POLISHED DIAMOND,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS","56.900000 CARAT,CARAT , 56.900000 CARAT,CARAT",149.4,-0.4,1330,1040201014,119.7,119.7,0,996719,da875f2b90dda7e0e0ad96109ba6f58db35b76f7f6ada9a17ded8a13b9c59fbb,254396,
72257,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,30/06/2023,30/07/2023,30/06/2023,3192997,294107,ER No,12007,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2125437,R1-JE9010B,1,Kgs,1.06,,CARAT,AAQFN4016M,PD-0579,16058727686,5937,NORMAL,885,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,750,0,0,985998.61,LAB GROWN NON INDUSTRIAL POLISHED DIAMONDS,29.610000 CARAT,135,0,750,1040201014,67.5,67.5,0,996719,18c865847b2274fcc37cadeb867c0df651b2062d648e63b240d7b66825d8a7b7,253228,
72266,C04516,NIVODA LLP.,Import,PD - Account,Custodian-PD,25/04/2023,25/05/2023,25/04/2023,2880682,261050,IR No,296671,M5112,,",,BEHIND NAVYUG COLLEGE RANDER ROAD,SURAT-395009 Gujarat India",,5600451,R1-JE9010B,1,Kgs,1.02,,CARAT,AAQFN4016M,PD-0579,72470854991,11021574176,RE-IMPORT,1345,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1140,0,0,3349350,LAB. GROWN CPD,56.890000 CARAT,205.2,-0.2,1140,1040201014,102.6,102.6,0,996719,ba00dc3f22583837ce4e87c781ba4698cf711b4baaef1144adb5828b71b2304f,251338,
72274,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,06/06/2023,06/07/2023,06/06/2023,3088800,282188,ER No,1671,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,1556303,R1-JE9010B,2,Kgs,4.87,,CARAT,AAQFN4016M,PD-0579,72471129726,99013751447,NORMAL,1027,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,870,0,0,8056995.01,CUT AND POLISHED DIAMOND,142.260000 CARAT,156.6,0.4,870,1040201014,78.3,78.3,0,996719,b02a657e880286996517ed7539836a9845f6442f90517c79c91fbda8206685d4,252795,
72284,C04516,NIVODA LLP.,Export,PD - Account,Custodian-PD,26/06/2023,26/07/2023,26/06/2023,3157064,292026,ER No,10193,M5112,,",BANDRA KURLA COMPLEX BANDRA EAST,BHARAT DIAMOND BOURSE,MUMBAI-400051 Maharashtra India",,2009754,R1-JE9010B,4,Kgs,10.82,,CARAT,AAQFN4016M,PD-0579,72471136914,5200,NORMAL,1357,INR,C04516,NIVODA LLP.,429,B.V. CHINAI AND CO. (INDIA) PVT. LTD.,C04651,Service Charges,1150,0,0,14970002.83,CUT AND POLISHED DIAMOND,261.830000 CARAT,207,0,1150,1040201014,103.5,103.5,0,996719,178bf6b2f419e7620ae8544a338be61180c71ba656514a26c28f7ed940cf3194,252795,
