CONBRN,CONBILLNO,CONBILLDATE,CONSHIPPER,CONCOSIGN,CONHAWBNO,CONHAWBDT,MAWB,CONMAWDT,TrackingNo,CONPRD1,CONPKGS,CONGRSWT,CONNETWT,CONSHPBILL,CONPORT,FREIGHT,OTHER,VALCHG,CONAGTFEE,CONCARRFEE,TOTAL,GST,ROUND OFF,AMOUNT DUE,CGSTAMT,SGSTAMT,IGSTAMT,UTGSTAMT,OCGSTAMT,OSGSTAMT,OIGSTAMT,OUTGSTAMT,FCGSTTAXRATE,CGST,FSGSTTAXRATE,SGST,FIGSTTAXRATE,IGST,FUTGSTTAXRATE,UTGST,ROUNDOFF,DISCOUNT,CONTOSHIP,SHIPPER,EXPRTNM,BILLTO,ServiceType,shipmentProductType,ShipmentDays,AIRLINECODE,AIRLINE,JOBNO,CIFVAL,CIFRS,GRNO,GRDT,ShipperPan,BillingPartyPanNo,IPSDDF,BLADD1,BLADD2,BLADD3,BLCITY,BLSTNAME,BLSTGSTSTATE,BLGSTNO,BLPANNO,BLCODE,BLPIN
BKC  ,2724BKCIPS003640,7/28/2023,N00691    ,N2828,IPS/K003686                   ,7/27/2023,02346427802,7/27/2023,781689198110,CUT & POLISHED LAB GROWN DIAMONDS,1,3.34,86.22,2759722,VIC,17999,0,0,0,5947,23946,4310.28,0,28256,0,0,1070.46,0,0,0,0,0,0,0,0,0,18,3239.82,0,0,-0.28,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE838959            ,74326.75,4065673,WA20230727021,7/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003771,8/2/2023,N00691    ,N2924,IPS/K003688                   ,7/28/2023,02346427813,7/27/2023,781688526023,CUT & POLISHED LAB GROWN DIAMONDS,1,0.96,5.54,2768433,JNB,15650,0,500,0,3300,19450,3501,0,22951,0,0,594,0,0,0,0,0,0,0,0,0,18,2907,0,0,0,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE838979            ,1426.09,115799,WA20230727027,7/27/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003772,8/2/2023,N00691    ,N2828,IPS/K003717                   ,7/28/2023,02346427824,7/28/2023,781736623515,CUT & POLISHED DIAMONDS,1,2.4,59.35,2783608,VIC,13899,0,0,0,4183,18082,3254.76,0,21337,0,0,752.94,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.24,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839151            ,35569.67,1945661,WA20230728025,7/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003773,8/2/2023,N00691    ,N2848,IPS/K003718                   ,8/1/2023,02346427850,7/31/2023,781737004667,CUT & POLISHED LAB GROWN DIAMONDS,1,0.76,17.51,2787701,LON,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839178            ,2474.63,252783,WA20230728030,7/28/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003774,8/2/2023,N00691    ,N2828,IPS/K003761                   ,8/1/2023,02346739943,7/31/2023,781820656820,CUT & POLISHED LAB GROWN DIAMONDS,1,0.61,5.12,2848640,VIC,11650,0,0,0,2417,14067,2532.06,0,16599,0,0,435.06,0,0,0,0,0,0,0,0,0,18,2097,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839557            ,2304.6,126062,WA20230731056,7/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003775,8/2/2023,N00691    ,N2848,IPS/K003765                   ,8/1/2023,02346427850,7/31/2023,781823512334,LAB GROWN CUT & POLISHED DIAMONDS,1,0.64,3.48,2853154,LON,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839581            ,707.97,72319,WA 20230731065,7/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003776,8/2/2023,N00691    ,N2673,IPS/K003768                   ,8/1/2023,02346427850,7/31/2023,781823939239,CUT & POLISHED DIAMONDS,1,0.64,4.68,2855303,NYC,9850,0,0,0,2267,12117,2181.06,0,14298,0,0,408.06,0,0,0,0,0,0,0,0,0,18,1773,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE839611            ,1229.82,99861,20230731074,7/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003777,8/2/2023,N00691    ,N2924,IPS/K003787                   ,8/1/2023,02346427850,8/1/2023,781884632319,LAB GROWN CUT & POLISHED DIAMONDS,1,0.98,6.73,2879105,JNB,15650,0,0,0,3300,18950,3411,0,22361,0,0,594,0,0,0,0,0,0,0,0,0,18,2817,0,0,0,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE839797            ,1329.33,107942,WA 20230801032,8/1/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003778,8/2/2023,N00691    ,N2828,IPS/K003796                   ,8/1/2023,02346739943,8/1/2023,781883668151,LAB GROWN CUT & POLISHED DIAMONDS,1,3.61,88.7,2875726,VIC,15999,0,0,0,6830,22829,4109.22,0,26938,0,0,1229.4,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,-0.22,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839833            ,69657.06,3824173,WA 20230801040,8/1/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003896,8/7/2023,N00691    ,N2922,IPS/K003764                   ,8/4/2023,02346739991,8/4/2023,781820945382,LAB GROWN CUT & POLISHED DIAMONDS,1,0.75,9.76,2849413,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE839569            ,3419.78,309661,WA20230731059,7/31/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003897,8/7/2023,N00691    ,N2828,IPS/K003825                   ,8/2/2023,02346739965,8/2/2023,781939584450,LAB GROWN CUT & POLISHED DIAMONDS,1,2.68,69.5,2905454,VIC,13899,0,0,0,5065,18964,3413.52,0,22378,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840036            ,49447.32,2714658,WA-20230802028,8/2/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003898,8/7/2023,N00691    ,N2828,IPS/K003854                   ,8/3/2023,02346739980,8/3/2023,781992389630,LAB GROWN CUT & POLISHED DIAMONDS,1,2.01,42.49,2927468,VIC,13899,0,0,0,4183,18082,3254.76,0,21337,0,0,752.94,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.24,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840211            ,33769.15,1853926,WA 20230803054,8/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003899,8/7/2023,N00691    ,N2828,IPS/K003874                   ,8/3/2023,02346739980,8/3/2023,781993449485,LAB GROWN CUT & POLISHED DIAMONDS,1,0.6,8.14,2934358,VIC,11650,0,0,0,5065,16715,3008.7,0,19724,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2097,0,0,0.3,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840292            ,2348.96,128958,WA 20230803091,8/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003900,8/7/2023,N00691    ,N2848,IPS/K003884                   ,8/3/2023,02346739976,8/3/2023,781993994139,CUT & POLISHED LAB GROWN DIAMONDS,1,0.8,19.46,2935544,LON,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840319            ,4337.43,453478,WA20230803103,8/3/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003901,8/7/2023,N00691    ,N2924,IPS/K003914                   ,8/5/2023,02346740013,8/4/2023,782044739730,CUT & POLISHED DIAMONDS,1,0.56,2.01,2967162,JNB,15650,0,0,0,1535,17185,3093.3,0,20278,0,0,276.3,0,0,0,0,0,0,0,0,0,18,2817,0,0,-0.3,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE840465            ,5656.14,459279,WA 20230804038,8/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003902,8/7/2023,N00691    ,N2828,IPS/K003915                   ,8/4/2023,02346740002,8/4/2023,782044934652,LAB GROWN CUT & POLISHED DIAMONDS,1,2.51,69.14,2961722,VIC,15999,0,0,0,5065,21064,3791.52,0,24856,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840456            ,54186,2974811,WA 20230804031,8/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003903,8/7/2023,N00691    ,N2924,IPS/K003916                   ,8/5/2023,02346740013,8/4/2023,782044801100,LAB GROWN CUT & POLISHED DIAMONDS,1,1.35,18.45,2967168,JNB,15650,0,0,0,2417,18067,3252.06,0,21319,0,0,435.06,0,0,0,0,0,0,0,0,0,18,2817,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE840458            ,4436.4,360236,WA 20230804036,8/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003904,8/7/2023,N00691    ,N2922,IPS/K003920                   ,8/4/2023,02346739991,8/4/2023,782045311938,CUT & POLISHED DIAMONDS,1,0.57,1.57,2957855,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840495            ,165.92,14750,WA 20230804040,8/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS003905,8/7/2023,N00691    ,N2673,IPS/K003927                   ,8/4/2023,02346739991,8/4/2023,782050255131,CUT & POLISHED LAB GROWN DIAMONDS,1,0.66,6.04,2957774,NYC,9850,0,500,0,2267,12617,2271.06,0,14888,0,0,408.06,0,0,0,0,0,0,0,0,0,18,1863,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE840517            ,1760.85,144214,WA20230804045,8/4/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004045,8/14/2023,N00691    ,N2828,IPS/K003943                   ,8/7/2023,02346740046,8/5/2023,782091387026,CUT & POLISHED DIAMONDS,1,1.44,25.21,2983975,VIC,11650,0,0,0,3300,14950,2691,0,17641,0,0,594,0,0,0,0,0,0,0,0,0,18,2097,0,0,0,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840646            ,23603.22,1933104,20230804080,8/5/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004046,8/14/2023,N00691    ,N2828,IPS/K003977                   ,8/7/2023,02346740046,8/7/2023,782126608960,LAB GROWN CUT & POLISHED DIAMONDS,1,2.3,62.86,3011096,VIC,13899,0,4973,0,4183,23055,4149.9,0,27205,0,0,752.94,0,0,0,0,0,0,0,0,0,18,3396.96,0,0,0.1,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840815            ,45288.74,2486352,WA-20230807031,8/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004047,8/14/2023,N00691    ,N2848,IPS/K003983                   ,8/8/2023,02346740050,8/7/2023,782128862792,LAB GROWN CUT & POLISHED DIAMONDS,1,1,14.84,3015994,LON,10400,0,0,0,3160,13560,2440.8,0,16001,0,0,568.8,0,0,0,0,0,0,0,0,0,18,1872,0,0,0.2,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840879            ,1585.06,163974,WA20230807095,8/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004048,8/14/2023,N00691    ,N2922,IPS/K003984                   ,8/8/2023,02346740050,8/7/2023,782129006742,CUT & POLISHED LAB GROWN DIAMONDS,1,0.6,6.15,3017616,AMS,10400,0,0,0,1535,11935,2148.3,0,14083,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840880            ,580.59,51614,WA20230807097,8/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004049,8/14/2023,N00691    ,N2673,IPS/K003991                   ,8/8/2023,02346740050,8/7/2023,782129480216,LAB GROWN CUT & POLISHED DIAMONDS,1,0.57,1.62,3019491,NYC,9850,0,0,0,1535,11385,2049.3,0,13434,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1773,0,0,-0.3,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE840913            ,630.59,51645,WA 20230807113,8/7/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004050,8/14/2023,N00691    ,N2828,IPS/K004011                   ,8/8/2023,02346740061,8/8/2023,782190563330,CUT & POLISHED DIAMONDS,1,2.71,65.84,3041519,VIC,15999,0,0,0,5065,21064,3791.52,0,24856,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2879.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841032            ,54502.78,2992203,WA20230808032,8/8/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004051,8/14/2023,N00691    ,N2924,IPS/K004016                   ,8/9/2023,02346740072,8/8/2023,782191527279,CUT & POLISHED DIAMONDS,1,0.55,0.62,3052000,JNB,15650,0,0,0,1535,17185,3093.3,0,20278,0,0,276.3,0,0,0,0,0,0,0,0,0,18,2817,0,0,-0.3,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE841054            ,610.64,50011,WA 20230808041,8/8/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004052,8/14/2023,N00691    ,N2924,IPS/K004020                   ,8/9/2023,02346740072,8/8/2023,782192011515,CUT & POLISHED LAB GROWN DIAMONDS,1,1.05,9.73,3052388,JNB,15650,0,500,0,3300,19450,3501,0,22951,0,0,594,0,0,0,0,0,0,0,0,0,18,2907,0,0,0,0,N00691,NIVODA LLP,NIVODA SOUTH AFRICE (PTY) LTD,NIVODA LLP,FEDEX,,,FE,FEDEX,KE841086            ,2734.14,223926,WA20230808037,8/8/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004053,8/14/2023,N00691    ,N2828,IPS/K004043                   ,8/9/2023,02346740083,8/9/2023,782245427236,LAB GROWN CUT & POLISHED DIAMONDS,1,2.74,56.6,3070724,VIC,13899,0,0,0,5065,18964,3413.52,0,22378,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841247            ,44776.12,2458209,WA 20230809028,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004054,8/14/2023,N00691    ,N2828,IPS/K004047                   ,8/9/2023,02346740083,8/9/2023,782245871759,LAB GROWN CUT & POLISHED DIAMONDS,1,0.7,20.84,3073908,VIC,11650,0,0,0,2417,14067,2532.06,0,16599,0,0,435.06,0,0,0,0,0,0,0,0,0,18,2097,0,0,-0.06,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841266            ,4574.76,251154,WA 20230809031,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004055,8/14/2023,N00691    ,N2922,IPS/K004053                   ,8/9/2023,02346740072,8/9/2023,782246488370,LAB GROWN CUT & POLISHED DIAMONDS,1,0.74,8.33,3075465,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841281            ,1524.01,135484,WA 20230809037,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004056,8/14/2023,N00691    ,N2673,IPS/K004065                   ,8/10/2023,02346740094,8/9/2023,782299392889,LAB GROWN CUT & POLISHED DIAMONDS,1,0.63,15.77,3077894,NYC,9850,0,0,0,2267,12117,2181.06,0,14298,0,0,408.06,0,0,0,0,0,0,0,0,0,18,1773,0,0,-0.06,0,N00691,NIVODA LLP,NIVODA USA LLC                       .,NIVODA LLP,FEDEX,,,FE,FEDEX,KE841331            ,3936.78,322422,WA 20230809051,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004057,8/14/2023,N00691    ,N2922,IPS/K004071                   ,8/10/2023,02346740094,8/9/2023,782251423030,CUT & POLISHED COLOURED GEMSTONE,1,0.54,6.4,3084163,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841370            ,48.89,4346,WA2023809054,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004058,8/14/2023,N00691    ,N2848,IPS/K004074                   ,8/10/2023,02346740094,8/9/2023,782298674377,CUT & POLISHED LAB GROWN DIAMONDS,1,0.75,13.56,3089777,LON,10400,0,0,0,1535,11935,2148.3,0,14083,0,0,276.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841405            ,1562.68,161659,WA20230809035,8/9/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004059,8/14/2023,N00691    ,N2828,IPS/K004079                   ,8/10/2023,02346740105,8/10/2023,782298721104,CUT & POLISHED DIAMONDS,1,2.53,55.31,3097545,VIC,13899,0,0,0,5065,18964,3413.52,0,22378,0,0,911.7,0,0,0,0,0,0,0,0,0,18,2501.82,0,0,0.48,0,N00691,NIVODA LLP,"NIVODA AUSTRALIA PTY LTD,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841439            ,40680.81,2233376,20230810031,8/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004195,8/18/2023,N00691    ,N2848,IPS/K003967                   ,8/14/2023,02346928361,8/11/2023,782092530452,CUT & POLISHED COLOURED GEMSTONES,1,1.12,59.36,2993999,LON,10400,0,0,0,4785,15185,2733.3,0,17918,0,0,861.3,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.3,0,N00691,NIVODA LLP,"NIVODA LIMITED,,,,,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE840756            ,13775.05,1425029,WA 20230804070,8/5/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
BKC  ,2724BKCIPS004196,8/18/2023,N00691    ,N2922,IPS/K004098                   ,8/11/2023,02346928346,8/10/2023,782303647012,CUT & POLISHED DIAMONDS,1,0.72,15.16,3114051,AMS,10400,0,0,0,2347,12747,2294.46,0,15041,0,0,422.46,0,0,0,0,0,0,0,0,0,18,1872,0,0,-0.46,0,N00691,NIVODA LLP,"NIVODA.,.,",NIVODA LLP,FEDEX,,,FE,FEDEX,KE841586            ,8632.51,767430,WA 20230810043,8/10/2023,AAQFN4016M,AAQFN4016M,,JE 9010 B BHARAT DIAMOND BOURSE BKC BANDRA EAST,,,Mumbai,MAHARASHTRA,27,27AAQFN4016M1ZU,AAQFN4016M,N00691    ,400051
